,TP9,AF7,AF8,TP10,Right AUX,timestamps
6133,-149.902,38.574,-477.051,-100.098,36.621,1730817223.182
6134,141.113,32.227,799.316,148.438,65.430,1730817223.186
6135,311.035,34.668,-920.898,265.625,50.781,1730817223.190
6136,129.883,35.645,-12.207,88.379,9.766,1730817223.194
6137,-153.320,39.062,-1000.000,-138.672,20.020,1730817223.197
6138,-170.898,37.109,-585.938,-123.047,26.855,1730817223.201
6139,108.398,32.227,665.527,119.629,26.367,1730817223.205
6140,312.012,34.180,-828.125,267.578,-40.039,1730817223.209
6141,163.086,38.086,221.191,121.094,-4.395,1730817223.213
6142,-133.789,36.133,-1000.000,-119.141,5.371,1730817223.217
6143,-202.637,33.203,-770.020,-158.691,-47.363,1730817223.221
6144,49.316,27.832,463.867,72.754,15.625,1730817223.225
6145,274.902,31.738,-844.238,248.535,30.273,1730817223.229
6146,164.551,43.457,240.234,120.605,-5.859,1730817223.233
6147,-128.906,40.527,-962.402,-118.164,17.578,1730817223.237
6148,-239.258,32.227,-904.785,-187.012,10.254,1730817223.241
6149,-10.254,28.320,234.863,20.020,24.414,1730817223.244
6150,256.348,32.227,-830.078,232.910,48.828,1730817223.248
6151,192.871,32.715,482.422,150.391,3.906,1730817223.252
6152,-88.379,32.715,-796.387,-101.562,-39.551,1730817223.256
6153,-225.586,39.062,-1000.000,-199.707,21.973,1730817223.260
6154,-32.227,41.016,80.566,-3.906,44.434,1730817223.264
6155,243.652,32.715,-841.309,223.633,-14.648,1730817223.268
6156,214.844,31.250,638.184,171.875,-6.348,1730817223.272
6157,-62.988,37.109,-645.996,-69.824,-27.832,1730817223.276
6158,-238.281,40.039,-1000.000,-200.684,-19.531,1730817223.280
6159,-76.172,33.691,-20.020,-41.504,31.250,1730817223.284
6160,221.680,31.250,-864.258,208.008,5.859,1730817223.288
6161,245.117,31.250,660.645,197.754,-52.246,1730817223.292
6162,-16.602,33.203,-550.293,-37.109,17.090,1730817223.296
6163,-226.074,35.645,-1000.000,-188.477,47.852,1730817223.299
6164,-107.910,34.180,-170.410,-62.988,20.996,1730817223.303
6165,202.148,32.715,-966.797,199.707,10.254,1730817223.307
6166,277.832,29.297,931.641,239.746,25.391,1730817223.311
6167,35.645,37.109,-186.035,10.254,32.227,1730817223.315
6168,-209.961,44.434,-1000.000,-187.500,46.387,1730817223.319
6169,-138.184,45.898,-384.277,-104.004,31.250,1730817223.323
6170,170.410,44.434,918.457,170.898,13.184,1730817223.327
6171,284.668,41.016,-938.477,250.488,65.430,1730817223.331
6172,66.895,44.434,-36.133,32.715,76.172,1730817223.335
6173,-188.965,44.434,-1000.000,-172.363,35.645,1730817223.339
6174,-162.109,42.480,-524.902,-121.094,15.137,1730817223.343
6175,134.766,42.480,788.086,130.859,5.371,1730817223.347
6176,300.293,44.922,-912.109,243.652,-28.320,1730817223.351
6177,115.723,44.434,-31.250,54.199,6.836,1730817223.354
6178,-156.250,45.410,-1000.000,-170.898,15.625,1730817223.358
6179,-175.781,46.387,-664.551,-152.832,19.043,1730817223.362
6180,101.074,39.062,546.875,99.609,15.625,1730817223.366
6181,304.199,35.645,-829.102,252.441,17.090,1730817223.370
6182,153.809,43.945,176.758,92.285,54.199,1730817223.374
6183,-138.672,50.293,-1000.000,-145.508,23.926,1730817223.378
6184,-192.383,47.852,-769.531,-159.668,16.113,1730817223.382
6185,69.824,39.551,439.453,82.031,69.336,1730817223.386
6186,303.711,33.691,-807.617,264.160,104.492,1730817223.390
6187,195.312,35.645,276.367,132.324,63.477,1730817223.394
6188,-104.980,40.039,-1000.000,-125.488,14.648,1730817223.398
6189,-212.891,41.016,-893.066,-180.176,31.250,1730817223.402
6190,20.020,33.691,275.879,49.316,19.043,1730817223.405
6191,279.785,32.715,-829.102,257.812,-9.766,1730817223.409
6192,210.938,36.621,426.270,154.785,25.391,1730817223.413
6193,-76.172,37.109,-839.844,-98.145,42.969,1730817223.417
6194,-219.727,32.715,-997.070,-184.082,31.250,1730817223.421
6195,-21.484,30.273,134.766,18.555,32.715,1730817223.425
6196,264.160,34.668,-851.562,250.000,-15.137,1730817223.429
6197,244.141,35.156,625.977,186.035,53.223,1730817223.433
6198,-39.551,30.762,-638.672,-65.918,62.988,1730817223.437
6199,-215.332,31.250,-1000.000,-184.082,36.621,1730817223.441
6200,-57.129,26.367,2.441,-13.184,66.895,1730817223.444
6201,239.746,25.391,-864.258,237.305,29.297,1730817223.448
6202,267.578,33.691,684.082,216.309,8.789,1730817223.452
6203,-0.977,34.668,-547.363,-34.668,40.039,1730817223.456
6204,-214.844,35.645,-1000.000,-184.570,61.035,1730817223.460
6205,-104.004,38.086,-134.277,-40.039,28.320,1730817223.464
6206,197.266,35.156,-920.410,217.285,2.441,1730817223.468
6207,266.113,33.203,810.547,225.586,23.438,1730817223.472
6208,15.137,33.203,-352.051,-20.996,55.664,1730817223.476
6209,-219.727,35.645,-1000.000,-197.754,45.410,1730817223.479
6210,-149.902,35.645,-306.641,-92.285,42.480,1730817223.483
6211,154.297,32.227,960.449,164.062,55.176,1730817223.487
6212,273.926,34.668,-998.047,223.633,54.199,1730817223.491
6213,54.199,39.062,-116.699,10.254,48.340,1730817223.495
6214,-200.684,36.621,-1000.000,-195.801,32.227,1730817223.499
6215,-179.199,32.227,-492.188,-130.371,2.441,1730817223.503
6216,114.746,33.203,813.965,140.625,-6.836,1730817223.507
6217,280.273,31.250,-898.926,237.793,-5.859,1730817223.510
6218,100.586,32.227,-1.953,36.621,-3.418,1730817223.514
6219,-174.316,33.203,-1000.000,-192.871,-16.602,1730817223.518
6220,-194.336,32.227,-480.469,-144.043,28.320,1730817223.522
6221,90.332,30.762,809.082,128.906,59.570,1730817223.526
6222,295.410,34.180,-913.086,248.535,74.219,1730817223.530
6223,147.949,36.621,-22.461,75.684,57.617,1730817223.534
6224,-146.973,27.832,-1000.000,-151.367,37.598,1730817223.538
6225,-212.402,24.414,-667.480,-144.043,16.113,1730817223.542
6226,57.617,27.832,527.344,111.328,-10.254,1730817223.546
6227,303.223,26.855,-829.102,284.180,30.273,1730817223.549
6228,196.289,26.367,383.789,145.508,26.367,1730817223.553
6229,-92.773,32.715,-939.453,-97.168,26.855,1730817223.557
6230,-197.754,30.273,-842.285,-133.301,20.508,1730817223.561
6231,34.668,26.367,399.902,100.586,34.668,1730817223.565
6232,303.711,28.809,-811.035,302.734,36.133,1730817223.569
6233,237.305,34.180,354.492,189.941,30.273,1730817223.573
6234,-50.781,36.133,-939.941,-72.266,41.992,1730817223.577
6235,-191.406,31.738,-912.109,-136.230,9.277,1730817223.581
6236,14.648,28.320,250.488,89.355,-16.602,1730817223.584
6237,315.918,34.180,-857.422,319.336,0.977,1730817223.588
6238,297.852,38.574,630.859,244.141,36.133,1730817223.592
6239,11.719,39.062,-634.766,-18.066,64.941,1730817223.596
6240,-168.945,41.504,-1000.000,-125.977,49.316,1730817223.600
6241,-8.789,38.086,96.680,55.664,60.547,1730817223.604
6242,295.898,32.715,-871.094,291.504,2.930,1730817223.608
6243,319.824,33.691,710.449,246.094,-22.949,1730817223.612
6244,45.410,42.969,-478.027,-6.348,36.621,1730817223.615
6245,-168.457,44.922,-1000.000,-135.254,1.465,1730817223.619
6246,-48.340,36.621,-151.367,19.531,13.672,1730817223.623
6247,252.930,30.273,-914.551,271.484,44.434,1730817223.627
6248,315.918,32.227,842.773,277.344,65.430,1730817223.631
6249,56.152,38.086,-345.215,28.320,84.473,1730817223.635
6250,-186.523,36.133,-1000.000,-144.043,72.266,1730817223.639
6251,-108.887,33.691,-240.723,-27.832,25.391,1730817223.643
6252,195.801,30.762,-968.750,231.934,2.930,1730817223.646
6253,308.105,31.250,925.293,272.949,46.387,1730817223.650
6254,79.590,34.180,-207.520,40.039,42.969,1730817223.654
6255,-181.641,36.133,-1000.000,-151.855,4.883,1730817223.658
6256,-143.066,37.598,-357.910,-71.777,42.480,1730817223.662
6257,159.668,32.715,902.344,193.848,60.547,1730817223.666
6258,316.406,31.738,-945.801,271.973,46.875,1730817223.670
6259,118.164,32.715,-31.250,57.617,10.742,1730817223.674
6260,-162.598,33.203,-1000.000,-150.391,19.043,1730817223.678
6261,-166.016,36.133,-497.070,-107.422,38.086,1730817223.682
6262,123.047,32.715,782.227,151.855,13.672,1730817223.686
6263,313.965,33.203,-853.027,272.949,78.125,1730817223.689
6264,145.020,38.086,125.000,90.820,84.961,1730817223.693
6265,-149.902,39.551,-1000.000,-137.207,-29.785,1730817223.697
6266,-198.730,34.180,-627.441,-135.742,-13.672,1730817223.701
6267,77.148,28.809,640.625,112.305,70.801,1730817223.705
6268,304.688,26.855,-827.148,270.508,62.500,1730817223.709
6269,173.828,27.832,159.180,118.164,26.367,1730817223.713
6270,-123.047,31.738,-1000.000,-127.441,61.035,1730817223.717
6271,-219.238,30.762,-862.793,-164.062,16.113,1730817223.720
6272,23.438,25.879,286.133,70.312,-5.371,1730817223.724
6273,279.297,25.391,-812.988,256.836,25.391,1730817223.728
6274,192.871,31.738,377.930,132.324,11.719,1730817223.732
6275,-105.957,32.227,-909.668,-119.141,56.152,1730817223.736
6276,-238.770,27.832,-965.332,-192.871,7.324,1730817223.740
6277,-18.066,30.273,184.570,20.996,0.488,1730817223.744
6278,269.531,29.297,-812.500,247.559,67.383,1730817223.748
6279,221.191,27.832,470.215,163.574,52.246,1730817223.751
6280,-77.637,30.762,-835.938,-98.633,2.441,1730817223.755
6281,-244.141,26.367,-1000.000,-207.031,-24.414,1730817223.759
6282,-62.012,25.391,75.684,-11.230,70.312,1730817223.763
6283,238.770,28.320,-825.684,229.980,11.230,1730817223.767
6284,241.211,30.762,461.914,174.316,12.207,1730817223.771
6285,-43.457,35.156,-786.133,-83.496,71.777,1730817223.775
6286,-241.211,34.668,-1000.000,-208.984,-12.207,1730817223.779
6287,-95.215,30.273,-10.254,-40.527,41.016,1730817223.783
6288,219.238,30.762,-895.020,214.355,44.922,1730817223.786
6289,266.602,35.645,803.223,211.426,40.039,1730817223.790
6290,0.488,35.645,-359.375,-31.250,49.805,1730817223.794
6291,-224.121,33.203,-1000.000,-196.777,-38.086,1730817223.798
6292,-122.070,32.227,-155.762,-68.359,4.883,1730817223.802
6293,198.730,27.344,-921.875,204.590,28.320,1730817223.806
6294,298.828,29.297,883.301,243.652,6.836,1730817223.810
6295,53.223,37.109,-270.996,6.836,41.992,1730817223.814
6296,-200.195,38.086,-1000.000,-184.570,22.949,1730817223.818
6297,-130.859,36.621,-262.695,-88.379,18.555,1730817223.822
6298,191.406,38.574,-994.141,189.941,56.641,1730817223.825
6299,324.219,36.133,987.305,269.531,49.316,1730817223.829
6300,101.074,39.062,-115.234,52.734,41.016,1730817223.833
6301,-174.805,41.992,-1000.000,-162.598,-47.363,1730817223.837
6302,-161.621,38.574,-453.125,-104.004,-31.250,1730817223.841
6303,143.066,38.574,846.680,167.969,79.102,1730817223.845
6304,333.008,43.457,-943.359,285.645,14.648,1730817223.849
6305,157.227,44.922,-65.430,94.727,-41.992,1730817223.853
6306,-139.160,44.434,-1000.000,-142.578,23.926,1730817223.857
6307,-175.293,42.480,-560.547,-128.418,74.707,1730817223.861
6308,120.605,37.598,709.473,138.184,48.828,1730817223.864
6309,348.633,39.062,-835.938,293.457,18.066,1730817223.868
6310,188.965,43.945,168.457,121.582,44.434,1730817223.872
6311,-127.930,44.434,-1000.000,-134.766,-0.488,1730817223.876
6312,-203.613,37.598,-674.805,-164.062,24.902,1730817223.880
6313,58.594,28.809,561.523,85.938,20.508,1730817223.884
6314,306.152,24.414,-818.848,273.926,-17.578,1730817223.888
6315,194.336,27.832,336.914,128.906,22.949,1730817223.892
6316,-115.234,35.156,-959.473,-128.906,14.160,1730817223.896
6317,-236.816,35.645,-903.320,-183.105,25.391,1730817223.900
6318,-1.465,28.809,269.043,43.457,28.320,1730817223.903
6319,281.738,30.273,-821.777,254.883,9.766,1730817223.907
6320,212.402,34.668,461.914,155.762,22.949,1730817223.911
6321,-98.145,39.551,-842.285,-109.375,24.902,1730817223.915
6322,-258.301,37.109,-1000.000,-209.473,23.438,1730817223.919
6323,-52.734,24.902,153.809,-3.906,93.750,1730817223.923
6324,253.418,20.996,-827.637,235.352,66.895,1730817223.927
6325,232.910,26.367,564.941,167.969,18.066,1730817223.931
6326,-70.312,35.645,-728.516,-98.145,24.414,1730817223.935
6327,-270.996,33.203,-1000.000,-226.074,17.578,1730817223.938
6328,-103.027,24.414,29.785,-47.363,84.961,1730817223.942
6329,222.168,28.320,-843.262,219.727,69.336,1730817223.946
6330,252.441,33.691,590.332,194.336,102.051,1730817223.950
6331,-29.785,34.668,-642.090,-64.453,120.117,1730817223.954
6332,-257.812,33.691,-1000.000,-218.750,44.434,1730817223.958
6333,-142.090,26.855,-106.445,-81.543,61.523,1730817223.962
6334,193.359,22.461,-917.480,197.266,62.988,1730817223.966
6335,287.598,27.344,855.469,229.492,40.039,1730817223.970
6336,23.438,36.621,-292.969,-19.043,57.617,1730817223.973
6337,-236.816,35.156,-1000.000,-210.938,20.996,1730817223.977
6338,-155.273,30.273,-211.426,-95.703,60.059,1730817223.981
6339,177.734,29.297,-947.266,197.754,78.613,1730817223.985
6340,308.594,31.250,935.059,261.230,-1.465,1730817223.989
6341,69.336,39.062,-190.430,21.973,46.387,1730817223.993
6342,-215.820,37.598,-1000.000,-201.660,45.898,1730817223.997
6343,-185.547,37.109,-422.363,-132.324,36.133,1730817224.001
6344,143.066,37.109,919.434,160.645,27.832,1730817224.005
6345,325.195,34.180,977.539,270.508,4.883,1730817224.009
6346,121.582,38.086,-183.105,53.711,2.441,1730817224.013
6347,-181.641,40.039,-1000.000,-185.547,-7.324,1730817224.016
6348,-201.172,32.715,-527.344,-147.461,47.852,1730817224.020
6349,108.887,28.809,718.262,139.648,0.488,1730817224.024
6350,324.707,35.645,-847.656,280.273,4.395,1730817224.028
6351,145.996,33.691,152.344,85.938,45.898,1730817224.032
6352,-182.129,28.320,-1000.000,-176.758,16.602,1730817224.036
6353,-246.094,28.809,-728.027,-185.059,-24.414,1730817224.040
6354,54.199,29.785,498.047,94.238,-41.504,1730817224.044
6355,313.477,36.133,-810.547,283.203,-36.621,1730817224.047
6356,179.199,34.668,244.141,121.582,15.137,1730817224.051
6357,-152.832,33.203,-1000.000,-161.621,64.453,1730817224.055
6358,-261.719,36.621,-830.078,-210.449,50.781,1730817224.059
6359,14.160,34.180,390.137,53.223,34.668,1730817224.063
6360,306.152,27.832,-806.641,272.461,41.504,1730817224.067
6361,207.520,32.227,196.777,138.672,37.598,1730817224.071
6362,-127.930,33.691,-1000.000,-143.555,50.293,1730817224.075
6363,-276.367,25.391,-884.766,-220.215,72.754,1730817224.079
6364,-39.551,24.414,261.230,20.020,36.133,1730817224.082
6365,277.344,25.391,-821.289,269.043,-19.531,1730817224.086
6366,237.793,27.344,481.934,182.129,34.180,1730817224.090
6367,-85.449,36.133,-775.391,-116.211,45.898,1730817224.094
6368,-276.367,34.668,-1000.000,-244.629,45.410,1730817224.098
6369,-82.520,24.902,-32.715,-29.297,36.621,1730817224.102
6370,258.301,22.461,-853.516,252.441,-8.789,1730817224.106
6371,271.484,25.391,698.730,217.285,52.734,1730817224.110
6372,-41.992,28.320,-585.938,-69.336,50.293,1730817224.113
6373,-267.090,29.785,-1000.000,-223.633,30.762,1730817224.117
6374,-112.305,27.344,-13.672,-46.387,48.828,1730817224.121
6375,243.164,26.855,-871.582,249.023,85.449,1730817224.125
6376,312.012,33.691,739.746,258.301,80.566,1730817224.129
6377,14.648,38.574,-479.980,-25.879,12.695,1730817224.133
6378,-253.906,38.086,-1000.000,-219.238,53.711,1730817224.137
6379,-153.320,35.645,-204.590,-85.449,25.879,1730817224.141
6380,209.473,33.691,-968.262,216.309,-10.254,1730817224.145
6381,330.566,34.668,958.984,266.602,39.062,1730817224.149
6382,50.781,36.133,-172.363,-3.418,31.738,1730817224.153
6383,-250.977,35.156,-1000.000,-229.492,20.508,1730817224.156
6384,-195.801,35.645,-340.820,-132.324,26.855,1730817224.160
6385,164.551,31.250,955.078,183.105,32.715,1730817224.164
6386,335.449,27.832,-952.637,279.785,21.484,1730817224.168
6387,94.238,32.715,-47.363,33.691,-2.441,1730817224.172
6388,-225.586,32.227,-1000.000,-214.355,25.391,1730817224.176
6389,-220.215,27.832,-539.062,-157.715,32.715,1730817224.180
6390,133.301,29.297,789.062,161.621,31.250,1730817224.184
6391,358.398,33.691,-926.270,311.035,78.613,1730817224.187
6392,145.996,36.621,-74.219,81.543,81.055,1730817224.191
6393,-203.613,37.598,-1000.000,-194.336,35.156,1730817224.195
6394,-251.465,34.180,-563.477,-181.641,77.148,1730817224.199
6395,77.148,30.762,683.105,113.770,76.172,1730817224.203
6396,336.914,31.738,-833.008,296.875,-16.602,1730817224.207
6397,170.898,34.668,201.660,107.422,-18.066,1730817224.211
6398,-181.641,40.039,-1000.000,-185.059,13.672,1730817224.215
6399,-285.156,39.062,-785.645,-222.656,7.324,1730817224.219
6400,16.113,33.691,446.289,56.641,28.320,1730817224.222
6401,323.242,34.668,-799.316,286.621,23.438,1730817224.226
6402,210.449,37.109,238.770,143.066,-24.414,1730817224.230
6403,-151.855,38.574,-1000.000,-162.109,-51.758,1730817224.234
6404,-305.176,37.109,-886.719,-248.535,-14.160,1730817224.238
6405,-41.504,32.715,269.531,4.883,14.160,1730817224.242
6406,298.828,33.691,-822.754,270.508,25.879,1730817224.246
6407,244.141,36.133,518.555,172.363,76.172,1730817224.250
6408,-110.352,35.645,-789.551,-127.441,54.199,1730817224.254
6409,-301.758,35.156,-1000.000,-245.117,43.945,1730817224.258
6410,-75.195,32.227,108.887,-28.809,16.602,1730817224.261
6411,289.551,32.715,-830.566,253.418,-15.137,1730817224.265
6412,290.039,40.527,564.453,208.496,6.836,1730817224.269
6413,-49.805,42.480,-717.773,-85.449,27.344,1730817224.273
6414,-286.133,37.598,-1000.000,-246.094,7.324,1730817224.277
6415,-112.305,33.203,-42.480,-58.105,2.441,1730817224.281
6416,267.090,31.250,-865.234,257.324,13.672,1730817224.285
6417,318.848,29.297,732.910,257.324,51.270,1730817224.289
6418,-11.719,32.715,-508.789,-40.039,43.457,1730817224.293
6419,-284.668,36.621,-1000.000,-237.305,-23.438,1730817224.297
6420,-158.691,36.133,-174.805,-87.891,-13.672,1730817224.300
6421,223.633,33.691,-927.246,233.887,18.066,1730817224.304
6422,334.473,30.273,847.168,278.320,48.340,1730817224.308
6423,35.645,31.738,-300.781,-4.883,63.965,1730817224.312
6424,-265.137,36.133,-1000.000,-233.887,0.000,1730817224.316
6425,-191.406,35.645,-383.789,-127.930,-42.480,1730817224.320
6426,184.570,31.250,911.621,189.453,8.789,1730817224.324
6427,354.004,32.715,-942.871,287.109,18.555,1730817224.328
6428,98.145,38.086,-47.852,45.410,32.227,1730817224.332
6429,-234.863,36.133,-1000.000,-203.613,43.457,1730817224.336
6430,-227.051,32.227,-437.988,-148.438,33.691,1730817224.339
6431,135.742,31.250,864.258,166.016,-9.766,1730817224.343
6432,357.910,29.785,-888.672,311.523,-1.953,1730817224.347
6433,137.207,37.598,34.668,87.891,42.480,1730817224.351
6434,-215.820,39.551,-1000.000,-202.637,4.395,1730817224.355
6435,-260.254,28.809,-590.820,-194.824,0.977,1730817224.359
6436,85.449,32.227,710.449,117.676,60.547,1730817224.363
6437,352.539,36.133,-893.066,304.199,19.043,1730817224.367
6438,176.758,33.203,26.367,114.746,-15.137,1730817224.371
6439,-185.547,35.645,-1000.000,-181.641,52.246,1730817224.374
6440,-282.715,36.133,-770.508,-218.750,0.977,1730817224.378
6441,30.273,34.180,420.410,67.383,3.906,1730817224.382
6442,343.750,37.598,-804.688,299.805,39.551,1730817224.386
6443,230.957,45.898,345.215,160.156,26.855,1730817224.390
6444,-136.719,47.852,-969.238,-144.531,18.555,1730817224.394
6445,-282.227,41.992,-905.762,-222.656,-10.742,1730817224.398
6446,-10.742,36.133,290.527,32.227,23.438,1730817224.402
6447,326.172,32.227,-806.152,290.527,55.176,1730817224.406
6448,260.742,37.109,448.242,187.988,54.688,1730817224.410
6449,-106.934,42.480,-873.535,-125.977,69.336,1730817224.414
6450,-300.293,44.434,-1000.000,-248.535,69.336,1730817224.417
6451,-65.430,36.621,157.227,-17.578,50.293,1730817224.421
6452,295.898,32.227,-835.449,273.438,40.527,1730817224.425
6453,288.574,39.062,569.336,219.727,57.129,1730817224.429
6454,-57.617,38.574,-704.590,-84.473,21.484,1730817224.433
6455,-289.551,35.156,-1000.000,-237.305,20.508,1730817224.437
6456,-106.934,32.715,6.836,-44.434,41.992,1730817224.441
